top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
none,reasoning,0.7,window_w3_mode,353,0.9971751412429378,0.3371104815864023,0.6147308781869688,0.7393767705382436,5.2747875354107645,23.388939542395825,0.5547329392385827
none,reasoning,1.0,adaptive_v2,353,0.9971751412429378,0.3881019830028329,0.6628895184135978,0.8158640226628895,8.31728045325779,93.03357705110297,0.6018379988027681
none,reasoning,1.0,calib_map,353,0.9971751412429378,0.40793201133144474,0.6628895184135978,0.8186968838526912,8.294617563739378,93.03339435164791,0.6119890847328907
none,reasoning,1.0,centrality_k,353,0.9971751412429378,0.28895184135977336,0.5524079320113314,0.6770538243626062,13.436260623229462,128.3551751644686,0.511042062743473
none,reasoning,1.0,iqr_fence_mode,353,0.9971751412429378,0.3342776203966006,0.6260623229461756,0.7932011331444759,10.26912181303116,95.35954030062021,0.5630660326132053
none,reasoning,1.0,kde_mode_h1,353,0.9971751412429378,0.3342776203966006,0.6317280453257791,0.7960339943342776,10.385269121813032,95.39032680304679,0.5636015059532112
none,reasoning,1.0,kde_mode_h2,353,0.9971751412429378,0.33994334277620397,0.6515580736543909,0.7988668555240793,10.263456090651559,95.3562427487654,0.5698441082841943
none,reasoning,1.0,kernel_inv1p_argmax,353,0.9971751412429378,0.33994334277620397,0.6317280453257791,0.7847025495750708,10.38243626062323,95.39301439553853,0.5647144516997558
none,reasoning,1.0,median_of_means_g5,353,0.9971751412429378,0.2776203966005666,0.5977337110481586,0.7337110481586402,388619.95467422093,7301046.142421864,0.5195607049010951
none,reasoning,1.0,mix_lap_u_p85_b1_d50,353,0.9971751412429378,0.33994334277620397,0.6543909348441926,0.8016997167138811,10.220963172804533,95.38305062016556,0.5729028886373981
none,reasoning,1.0,mode,353,0.9971751412429378,0.3371104815864023,0.6288951841359773,0.7960339943342776,10.260623229461757,95.3594660326895,0.565264872489099
